Country Code,Duration of compulsory education (years),Official entrance age to lower secondary education (years),Official entrance age to primary education (years),Theoretical duration of primary education (years),Theoretical duration of secondary education (years),Theoretical duration of upper secondary education (years),"Adjusted net enrolment rate, primary, both sexes (%)","Gross enrolment ratio, lower secondary, both sexes (%)","Gross enrolment ratio, lower secondary, female (%)","Gross enrolment ratio, lower secondary, male (%)","Gross enrolment ratio, pre-primary, both sexes (%)","Gross enrolment ratio, pre-primary, female (%)","Gross enrolment ratio, pre-primary, male (%)","Gross enrolment ratio, primary, both sexes (%)","Gross enrolment ratio, primary, female (%)","Gross enrolment ratio, primary, gender parity index (GPI)","Gross enrolment ratio, primary, male (%)","Gross enrolment ratio, secondary, both sexes (%)","Gross enrolment ratio, secondary, female (%)","Gross enrolment ratio, secondary, gender parity index (GPI)","Gross enrolment ratio, secondary, male (%)","Gross enrolment ratio, upper secondary, both sexes (%)","Gross intake ratio to Grade 1 of primary education, both sexes (%)","Gross intake ratio to Grade 1 of primary education, female (%)","Gross intake ratio to Grade 1 of primary education, male (%)",Internet users (per 100 people),"Labor force, female (% of total labor force)","Mortality rate, under-5 (per 1,000 live births)","Net enrolment rate, primary, both sexes (%)",Percentage of enrolment in pre-primary education in private institutions (%),Percentage of enrolment in primary education in private institutions (%),Percentage of enrolment in secondary education in private institutions (%),"Percentage of female students enrolled in primary education who are over-age, female (%)","Percentage of male students enrolled in primary education who are over-age, male (%)","Percentage of repeaters in primary education, all grades, both sexes (%)","Percentage of repeaters in primary education, all grades, female (%)","Percentage of repeaters in primary education, all grades, male (%)","Percentage of students enrolled in primary education who are over-age, both sexes (%)",Percentage of students in pre-primary education who are female (%),Percentage of students in primary education who are female (%),Percentage of students in secondary education who are female (%),Percentage of students in secondary general education who are female (%),Population ages 0-14 (% of total),Population ages 15-64 (% of total),Population growth (annual %),"Population, female (% of total)","Population, male (% of total)","Prevalence of HIV, total (% of population ages 15-49)","Primary completion rate, both sexes (%)","Primary completion rate, female (%)","Primary completion rate, male (%)","Unemployment, female (% of female labor force) (modeled ILO estimate)","Unemployment, male (% of male labor force) (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)",Short Name,Table Name,Long Name,2-alpha code,Currency Unit,Special Notes,Region,Income Group,WB-2 code,National accounts base year,National accounts reference year,SNA price valuation,Lending category,Other groups,System of National Accounts,Alternative conversion factor,PPP survey year,Balance of Payments Manual in use,External debt Reporting status,System of trade,Government Accounting concept,IMF data dissemination standard,Latest population census,Latest household survey,Source of most recent Income and expenditure data,Vital registration complete,Latest agricultural census,Latest industrial data,Latest trade data,Latest water withdrawal data,Unnamed: 31
LUX,12,12,6,6,7,4,96.18671162892296,91.00130845774936,90.54799577550291,91.40251384618497,64.61549382713221,64.66509816223557,64.60272605195618,103.76644498757811,102.94337008600522,0.979390426304801,104.59803481446527,85.0159014043282,84.92818998340573,0.9966141473573558,85.20936707487556,78.32223004233461,105.64638585773888,104.70270379155527,106.60588145705611,97.3341,45.1369560219978,2.5,93.98334150454792,45.35720111390686,17.350245444968763,16.293683807533036,7.560925140673512,8.718131988480842,3.9635650394469146,3.549750451982268,4.341578832122533,8.173810467773059,48.77629726352545,48.424416377908116,48.67249871045054,49.92071617624531,16.3778516112298,69.6279252780371,2.35995118136865,49.8111130128224,50.1888869871776,0.23204355218059902,91.19713004019259,90.77436137562049,91.5852588802121,7.40000009536743,6.09999990463257,6.69999980926514,Luxembourg,Luxembourg,Grand Duchy of Luxembourg,LU,Euro,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 40.3399 Luxembourg franc. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",Europe & Central Asia,High income: OECD,LU,Original chained constant price data are rescaled.,2005.0,Value added at basic prices (VAB),,Euro area,Country uses the 1993 System of National Accounts methodology.,,Rolling,"IMF Balance of Payments Manual, 6th edition.",,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2011,,,Yes,2010,2009.0,2012.0,1999,
LVA,11,13,7,6,6,3,96.7509765625,115.578720092773,115.142646789551,115.990089416504,88.19287109375,87.6763687133789,88.6853103637695,99.6652374267578,99.1838989257813,0.990589976310729,100.126441955566,119.492446899414,119.095520019531,0.993579983711243,119.865051269531,123.189552307129,104.44126492961814,102.249778747559,106.49242087319794,79.2006,49.5867212759665,5.0,96.0993118286133,7.30783987045288,1.82604002952576,2.56790995597839,2.09555006027222,3.40467000007629,0.730669975280762,0.498010009527206,0.951349973678589,2.76718997955322,48.5217399597167,48.6952590942383,48.2587585449219,50.4359893798828,15.1309579191263,65.5854000400469,-0.818626340945853,54.1033198221278,45.8966801778722,0.6,103.196296691895,104.023590087891,102.406448364258,8.60000038146973,11.1000003814697,9.89999961853027,Latvia,Latvia,Republic of Latvia,LV,Latvian lats,Country joined euro area on 1 January 2014; data in the WDI database are reported in lats.,Europe & Central Asia,High income: nonOECD,LV,2000,,Value added at basic prices (VAB),,Euro area,Country uses the 1993 System of National Accounts methodology.,1987–95,Rolling,"IMF Balance of Payments Manual, 6th edition.",,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2011,"World Health Survey (WHS), 2003","Integrated household survey (IHS), 2008",Yes,2010,2010.0,2012.0,2002,
MAC,10,12,6,6,6,3,95.2107009887695,104.545120239258,102.388290405273,106.551971435547,92.1362533569335,92.3147430419922,91.9691009521484,100.389106750488,99.6736831665039,0.986329972743988,101.054901123047,96.4791870117188,95.9118728637695,0.988680005073547,97.0095520019531,90.3504333496094,103.125,101.157943725586,104.95475769043,77.60013186,48.876565485035,7.7369030581378695,95.0078582763672,97.3817977905273,97.7074127197266,95.9518737792969,4.41975021362305,6.22380018234253,2.35857009887695,1.50770998001099,3.1395800113678,5.36038017272949,48.4538192749023,47.8599700927734,48.0324401855469,48.3143005371094,12.416672490856,78.975674857141,2.04441261823224,52.0331210021499,47.9668789978501,-0.7101948114619958,90.8096771240234,91.374656677246,90.2819671630859,1.39999997615814,2.20000004768372,1.79999995231628,"Macao SAR, China","Macao SAR, China",Macao Special Administrative Region of the People's Republic of China,MO,Macao pataca,"On 20 December 1999 China resumed its exercise of sovereignty over Macao. Unless otherwise noted, data for China do not include data for Hong Kong SAR, China; Macao SAR, China; or Taiwan, China.",East Asia & Pacific,High income: nonOECD,MO,2012,,Value added at basic prices (VAB),,,Country uses the 1993 System of National Accounts methodology.,,2005,"IMF Balance of Payments Manual, 6th edition.",,General trade system,Consolidated central government,General Data Dissemination System (GDDS),2011,,,Yes,,2010.0,2012.0,,
MAR,9,12,6,6,6,3,96.2489711671456,96.7637405395508,89.3088302612305,103.847290039063,56.869270324707,50.6910400390625,62.7409515380859,114.706146240234,111.553077697754,0.947740018367767,117.704498291016,87.51120318207752,87.12310749215061,0.9657328970205779,87.78941087931003,79.6264370910284,105.640602111816,104.983367919922,106.265571594238,57.08,26.1057090657898,28.0,95.66714837259252,90.0361328125,15.1506004333496,22.12131499688354,6.638191829953713,8.871400884350546,9.32882976531982,7.08507013320923,11.3509798049927,7.858557441036794,43.434211730957,47.402530670166,46.99141619503146,45.9986000061035,27.6594487158439,65.9443946184218,1.40404547173424,50.520782227695,49.479217772305,0.1,102.938041687012,101.933471679688,103.893180847168,10.1999998092651,9.5,9.69999980926514,Morocco,Morocco,Kingdom of Morocco,MA,Moroccan dirham,,Middle East & North Africa,Lower middle income,MA,1998,,Value added at basic prices (VAB),IBRD,,Country uses the 1993 System of National Accounts methodology.,,2005,"IMF Balance of Payments Manual, 6th edition.",Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2004,"Multiple Indicator Cluster Survey (MICS)/Pan Arab Project for Family Health (PAPFAM), 2006","Expenditure survey/budget survey (ES/BS), 2007",,2012,2010.0,2012.0,2000,
MCO,11,11,6,5,7,3,95.27190178793745,91.10429202104964,90.76708817659896,91.4472422979366,64.70053870856175,64.62733402285035,64.84461445943722,103.74189528599321,103.24329016276603,0.9903342242537815,104.28357669544236,84.77125002811053,83.74460404434956,0.9988942398462475,85.9310628646881,77.46758377731943,105.6430584484039,104.56055963960715,106.71731792728632,93.36330202,41.370707319013704,3.5,93.66427822374952,28.2103099822998,28.9943809509277,29.9059791564941,7.570324001084795,8.5717080847276,3.97338824975113,3.587872102715494,4.324355838233917,8.088272903291353,48.1294212341309,49.2598304748535,49.1962394714355,50.4768409729004,16.335993288097033,69.41425491614075,0.457882247932216,49.9373969907854,50.06260300873844,-0.3217747179708681,90.11769620390021,88.89872612852534,91.21670850349427,8.447109082774475,6.433605733905299,6.90765492653412,Monaco,Monaco,Principality of Monaco,MC,Euro,,Europe & Central Asia,High income: nonOECD,MC,1990,,,,,Country uses the 1993 System of National Accounts methodology.,,,,,Special trade system,,,2008,,,Yes,,,,2009,
MDA,9,11,7,4,7,2,89.9499664306641,86.7894821166992,86.6592483520508,86.9123687744141,83.8984832763672,83.4238586425781,84.3431167602539,92.4127807617188,91.9316329956055,0.989929974079132,92.8667678833008,86.1081237792969,86.4637985229492,1.00808000564575,85.7711791992188,84.5890731811523,94.3818664550781,93.6437606811523,95.0719528198242,63.30662538,49.2141995206466,16.2,86.8547821044922,0.23217000067234,1.27620005607605,1.54290997982025,1.59626996517181,2.06616997718811,0.0,0.0,0.0,1.8392299413681,48.0956497192383,48.2950286865234,48.8476409912109,50.1395492553711,15.7269588143572,74.3347483263567,-0.0643836149210277,51.9572786565197,48.0427213434803,0.5,90.9086074829102,91.0688629150391,90.7588195800781,3.70000004768372,6.09999990463257,4.90000009536743,Moldova,Moldova,Republic of Moldova,MD,Moldovan leu,,Europe & Central Asia,Lower middle income,MD,Original chained constant price data are rescaled.,1996.0,Value added at basic prices (VAB),Blend,,Country uses the 1993 System of National Accounts methodology.,1990–95,2005,"IMF Balance of Payments Manual, 6th edition.",Actual,General trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2004,"Multiple Indicator Cluster Survey (MICS), 2012","Expenditure survey/budget survey (ES/BS), 2012",Yes,2011,2010.0,2012.0,2007,
MDG,5,11,6,5,7,3,118.73180207974006,90.70959904777015,89.97053674347414,91.46825808969207,18.0611400604248,18.7314491271973,17.4034595489502,148.894454956055,148.873077392578,0.999710023403168,148.915588378906,91.20547510696613,97.32782923324606,1.1203682275527658,85.73729474832163,86.72251626915325,179.297286987305,180.728546142578,177.8876953125,4.17397219,48.7611661979008,48.4,116.41421318303058,54.0291595458984,18.5764999389648,28.896014799132708,8.031440326890884,8.980898700986192,20.9735507965088,19.854549407959,22.0791492462158,8.500852685944231,51.3630485534667,49.698860168457,51.843205872640304,50.0448417663574,41.6433785335763,55.5225680454738,2.69457794584709,50.1454521896437,49.8545478103563,0.2,69.3401412963867,71.444580078125,67.2528915405273,2.29999995231628,1.29999995231628,1.79999995231628,Madagascar,Madagascar,Republic of Madagascar,MG,Malagasy ariary,,Sub-Saharan Africa,Low income,MG,1984,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology.,,2005,"IMF Balance of Payments Manual, 6th edition.",Actual,Special trade system,Consolidated central government,General Data Dissemination System (GDDS),1993,"Malaria Indicator Survey (MIS), 2013","Priority survey (PS), 2010",,,2006.0,2012.0,2000,
MDV,10,13,6,7,5,2,94.835838317871,97.255256652832,95.6862716674805,98.7545471191406,101.495330810547,101.69539642334,101.311653137207,97.9177780151367,98.6018524169922,1.01368999481201,97.2702331542969,78.76737906538379,73.88288627442267,0.9537464248083054,83.63073476575823,62.51938626268053,108.373031616211,112.047828674316,104.941368103027,54.46195515,28.1081862886896,9.0,94.7955780029297,59.3495903015137,4.64128017425537,10.262972500256215,2.11764001846313,3.20919990539551,0.308349996805191,0.340499997138977,0.277500003576279,2.67467999458312,47.9584999084473,48.9687309265137,47.42670393400961,49.7754516601563,23.41020499375,72.4870519570844,2.01521823503817,43.4365185967696,56.5634814032304,1.608708674060665,92.1012725830078,88.9695663452148,95.0873718261719,7.5,3.90000009536743,5.09999990463257,Maldives,Maldives,Republic of Maldives,MV,Maldivian rufiyaa,April 2012 database update: The Department of National Planning revised national accounts data for 2000 onward; the base year changed to 2003.,South Asia,Upper middle income,MV,2003,,Value added at basic prices (VAB),IDA,,Country uses the 1993 System of National Accounts methodology.,,2005,"IMF Balance of Payments Manual, 6th edition.",Actual,General trade system,Consolidated central government,General Data Dissemination System (GDDS),2006,"Demographic and Health Survey (DHS), 2009","Integrated household survey (IHS), 2010",Yes,,,2012.0,2008,
MEA,10,12,6,6,6,3,89.98193334376639,90.96684047183001,90.53168400132364,91.34259161943024,64.50248273207565,64.30865418411226,64.70466578931668,103.81381969127999,102.88367785181687,0.993975270350568,104.70279221954439,84.41545450985392,83.60411957215814,1.0256335140518458,84.99401557556013,77.983953728944,105.6548086942137,104.57926385815885,106.66231956402228,44.2318192716161,20.2886037013569,24.6208950625883,89.87019310470752,47.993039163336135,23.562262376724462,27.744327950962607,7.7942961533908575,8.454425544313612,3.951641679713693,3.5251797761599555,4.349930174299608,8.135729822536453,48.65090059465161,48.770304677115845,49.638379062697155,50.62585418329207,30.0953046962722,65.1540048718941,1.88561812493208,48.310941654411,51.689058345589,0.103520619673438,92.20180230482345,92.35401785897261,92.01957544200722,19.1186305525043,8.82437535164896,11.0589947968526,Middle East & North Africa (all income levels),Middle East & North Africa (all income levels),Middle East & North Africa (all income levels),ZQ,,Middle East and North Africa regional aggregate (including high-income economies).,,,ZQ,,,,,,,,,,,,,,,,,,,,,,
MEX,14,12,6,6,6,3,93.01146186799687,91.02548788176773,90.64472775734681,91.38805484730695,64.57037876275481,64.4824202987969,64.6806297351495,103.80783243772373,102.93266358567534,0.9856506520899434,104.66431753962256,84.62977135647303,84.17434060530599,1.0046939810892117,85.07939027385868,77.86783945665064,105.64310478829388,104.62978283257365,106.61657634770472,57.43104299,36.2949312602409,15.0,90.98383292275825,42.954553361953984,17.775344332227668,22.574615981281163,7.685517896276605,8.63289201743493,3.9558250484794226,3.5564122306783883,4.324154239398133,8.18797483164756,48.3696152990302,48.44342163481815,49.045124279925936,49.78931491663294,27.4723912042319,66.0458322543903,1.33489806551294,50.2129295235281,49.7870704764719,0.3,91.7818308846935,91.92699273610185,91.64760635215147,4.5,4.19999980926514,4.30000019073486,Mexico,Mexico,United Mexican States,MX,Mexican peso,The new base year is 2008.,Latin America & Caribbean,Upper middle income,MX,2008,,Value added at basic prices (VAB),IBRD,,Country uses the 2008 System of National Accounts methodology.,,2011,"IMF Balance of Payments Manual, 6th edition.",Actual,General trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2010,"National Survey of Demographic Dynamics (ENADID), 2009","Integrated household survey (IHS), 2012",,2007,2010.0,2012.0,2009,
MHL,13,12,6,6,6,2,78.4077987670898,80.5418167114258,83.7247619628906,77.6045608520508,40.3685111999512,40.8557586669922,39.9088516235352,93.3998565673828,93.3052368164063,0.998040020465851,93.4887771606445,76.6118774414063,80.4220428466797,1.10009002685547,73.1049423217773,66.9738082885742,105.61395131933176,105.07362127758826,106.11176851324416,19.2824418,38.68519778016312,36.4,77.3304595947266,20.7468891143799,17.5084991455078,21.974161259604024,7.52634000778198,11.8823499679565,3.9325741887596877,3.563865903091905,4.275766561486048,9.77416038513184,49.1286315917969,48.3972816467285,50.3116989135742,50.1410598754883,32.04480178291699,62.97017127994465,0.181316863031463,49.937397105757114,50.062602892223936,-0.47181744991968344,92.93164468581188,94.649911721077,91.38222366301156,16.7451611597888,12.718364964912876,14.4933871757678,Marshall Islands,Marshall Islands,Republic of the Marshall Islands,MH,U.S. dollar,Fiscal year ends on September 30; reporting period for national accounts data: FY.,East Asia & Pacific,Upper middle income,MH,2004,,Value added at basic prices (VAB),IDA,,Country uses the 1968 System of National Accounts methodology.,,,,,General trade system,,,2011,,,,2011. Population and Housing Census.,,,,
MIC,10,12,6,6,6,3,92.3483123779297,88.7676773071289,89.384147644043,88.1978073120117,49.3321685791016,49.1046905517578,49.5409088134766,104.852508544922,105.308029174805,1.00838005542755,104.432373046875,77.7596588134766,77.8922119140625,1.00328004360199,77.63720703125,67.2304382324219,104.153930664063,103.321243286133,104.921699523926,38.8997437233641,37.3373659345439,39.2,90.4658584594727,41.3060989379883,18.9207801818848,27.638370513916,7.956844186975506,8.411472389330322,2.43443989753723,2.55242991447449,2.32469010353088,8.212301387992035,47.6312599182129,48.1885414123535,48.1022491455078,48.5908813476563,26.2547594584973,66.755208715,1.13696579699163,49.3279267868849,50.6720732131151,0.922616097411188,93.0838775634766,93.6986236572266,92.518798828125,5.96603396890727,5.23945101205597,5.49857634657667,Middle income,Middle income,Middle income,XP,,"Middle income group aggregate. Middle-income economies are those in which 2013 GNI per capita was between $1,046 and $12,745.",,,XP,,,,,,,,,,,,,,,,,,,,,,
MKD,13,11,6,5,8,4,91.0573577880859,82.5507888793945,81.5378799438477,83.5151901245117,36.3516693115234,36.257869720459,36.4409294128417,93.2184982299805,92.8487319946289,0.992290019989014,93.5700607299805,79.2940979003906,78.2344131469727,0.974219977855682,80.3043365478516,76.2545471191406,98.3805999755859,97.7516708374023,98.9787902832031,70.3802,39.432388286081,12.0,91.0573577880859,1.81016004085541,1.1278368112679544,1.2943400144577,0.755249977111816,0.916119992733002,0.0,0.0,0.0,0.838029980659485,48.6330184936523,48.5449409484863,48.153190612793,49.9075317382813,16.8400256239095,70.6346053590906,0.087230504546974,50.0069975035023,49.9930024964976,0.1,89.691062927246,89.280632019043,90.081199645996,25.1000003814697,26.7000007629395,26.1000003814697,Macedonia,"Macedonia, FYR",Former Yugoslav Republic of Macedonia,MK,Macedonian denar,"April 2012 database update: Based on official statistics, national accounts data were revised for 2003 onward.",Europe & Central Asia,Upper middle income,MK,1995,,Value added at basic prices (VAB),IBRD,,Country uses the 1993 System of National Accounts methodology.,,Rolling,"IMF Balance of Payments Manual, 6th edition.",Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2002,"Multiple Indicator Cluster Survey (MICS), 2011","Expenditure survey/budget survey (ES/BS), 2009",Yes,2007,2010.0,2012.0,2007,
MLI,9,13,7,6,6,3,60.7258491516113,52.0310401916504,48.1665306091309,55.7291603088379,4.05597019195557,4.17634010314941,3.94029998779297,75.7903518676758,72.1089706420898,0.90913999080658,79.3152084350585,41.3074798583984,36.8466415405273,0.808480024337769,45.5753288269042,29.1897106170654,65.4572677612305,62.7796211242676,68.021598815918,10.33,42.9985986890444,114.2,55.7206993103027,70.6386413574219,38.4980392456055,39.436939239502,12.1844902038574,11.0228900909424,19.4585990905762,19.2340908050537,19.6540393829346,11.5634698867798,50.4569091796875,46.5380706787109,43.6143798828125,43.9820404052734,47.9296114788808,49.5364326746682,2.93397742028047,49.9903337050053,50.0096662949947,1.0,50.9138793945313,48.4056510925292,53.3156509399414,14.8000001907349,8.0,10.6000003814697,Mali,Mali,Republic of Mali,ML,CFA franc,,Sub-Saharan Africa,Low income,ML,1987,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology.,,2005,"IMF Balance of Payments Manual, 6th edition.",Actual,Special trade system,Budgetary central government,General Data Dissemination System (GDDS),2009,"Demographic and Health Survey (DHS), 2012/13","Integrated household survey (IHS), 2009/10",,,,2012.0,2000,
MLT,11,11,5,6,7,4,98.4868392944335,101.836349487305,100.777763366699,102.857597351074,111.168739318848,113.457138061523,109.105499267578,103.414390563965,104.72248840332,1.02471005916595,102.19718170166,94.8015975952148,98.098777770996,1.06974995136261,91.7025909423828,90.1819534301758,106.468269348145,110.82901763916,102.528091430664,76.184,38.4610776649594,6.9,98.4465026855469,29.3262405395508,44.196720123291,37.2460403442383,0.798740029335021,0.904399991035461,0.276919990777969,0.275319993495941,0.278439998626709,0.852829992771149,48.3888511657715,48.8101005554199,50.1358985900879,50.9556694030762,14.4133989373644,67.2198888722592,1.04977699262603,49.8380560174175,50.1619439825825,0.1,99.28662109375,99.896369934082,98.6967391967773,5.19999980926514,5.5,5.40000009536743,Malta,Malta,Republic of Malta,MT,Euro,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2008: 1 euro = 0.4293 Maltese lira. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",Middle East & North Africa,High income: nonOECD,MT,2005,,Value added at basic prices (VAB),,Euro area,Country uses the 1993 System of National Accounts methodology.,,Rolling,"IMF Balance of Payments Manual, 6th edition.",,General trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2011,,,Yes,2010,2008.0,2012.0,2002,
